Review,Label
Used to be Great but now is not. When apps misfunctions one must delete all content to reset. No customer support exists-- just advice from other users. So to get the value of my Premium Subscription I must uninstall to re-install dumping my 1k song library ?˜ž?˜“?˜© 07/22 no change. Review remains valid,1
Need to add option to redeem spotify card from app itself .currently I only see a credit card and paypal options .guess you guys dont seems to care .please add that option to the app or me personally I'm done .it shouldn't be hard to add that option to the app.,1
Constantly crashes on my pixel 6. Has so many bugs where it plays music but I can't pause or stop it.,1
Now ads bad app,1
"I still have Spotify, and the songs are great, but the reason I'm giving it 2 stars is because there wasn't very many ads before, and now there are SEVERAL. I get the same ads over and over and over. I'm sick of it! AND NOW Spotify had decided to give me THE EXACT SAME AD TWICE IN A ROW. Like, seriously?! I don't want Premium. I'm not paying $15.00 for that bullsh*t. Fix. This. NOW. I'm literally currently trying to find a different app to listen to music on, but so far nothing good. FIX IT! ?˜ ",1
No CD quality yet!,1
"Spotify is currently useless, I can't pay for premium anymore. Its like they don't want my money anymore",1
This app is ok but there is some issues about it.(1) if I was having my music on shuffle it would start playing random country songs that is not even on my playlist. (2) i cant even play my songs in order the way I want if I do then I would only give like 15 seconds of listening the song so it have to be on shuffle. (3) it sucks.,1
"this app used to be good,but now you have to buy some random thing to listen to the song you want to listen to,,please change it back to be free",1
"I used to love this app, I was happy with the certain skips a hour but now three adverts before one song and worst part is, it is not even music from my playlist being played. I have certain playlists for each activity I'm doing or who ever is using my account and I don't like how when listening to my playlist, songs that aren't added start playing.",1
"Pls help me :( I installed app but it doesn't work, actually it stuck on the first page ( the first page which includes the green circle)",1
It was great but now on this new phone the app doesn't pop-up on the lock screen or the notification panel it doesn't show a preview of the current song,1
"Device limit reach reached. Unable to download songs, no option to remove other devices, zero transparency on device count, 'sign out everywhere' does nothing and I have reached out to support. Spotify is awesome but this sucks. Show me my devices or let me remove them. Don't count old devices that have been offline for a year or more. Spotify apparently wants to burn money having this handled by their tech support department instead of providing an easy method for end-users.",1
